No, id_percobaan, id_pasien, waktu, accx, accY, accZ, gyroX, gyroY, gyroZ, roll, pitch
1,1,2, 2018-07-09 08:33:54,-8192,-959,895,4405,-1972,2560,-71.01,14.48
2,1,2, 2018-07-09 08:33:54,-8192,-1091,1467,1627,396,1704,-70.99,14.59
3,1,2, 2018-07-09 08:33:54,-8192,-1152,1281,-1650,4485,573,-71.29,14.47
4,1,2, 2018-07-09 08:33:55,-7984,253,381,-1210,3592,1501,-71.55,14.35
5,1,2, 2018-07-09 08:33:55,-5727,396,1493,3318,964,4494,-71.63,14.5
6,1,2, 2018-07-09 08:33:55,-5875,-917,3498,3031,-2241,3840,-71.44,14.78
7,1,2, 2018-07-09 08:33:55,-6397,-895,2786,-243,-2655,1234,-71.23,14.77
8,1,2, 2018-07-09 08:33:55,-8192,-200,404,-2610,-552,-322,-71.18,14.6
9,1,2, 2018-07-09 08:33:55,-8192,-196,207,-3552,2558,1253,-71.4,14.24
10,1,2, 2018-07-09 08:33:55,-8192,210,438,-2914,2200,1677,-71.58,14.02
11,1,2, 2018-07-09 08:33:55,-7271,998,538,-3402,2693,2270,-71.84,13.71
12,1,2, 2018-07-09 08:33:55,-6730,692,155,-3668,504,1803,-71.88,13.34
13,1,2, 2018-07-09 08:33:55,-6983,837,583,-2787,-830,1751,-71.79,13.04
14,1,2, 2018-07-09 08:33:55,-7632,1374,28,-2762,-75,649,-71.73,12.78
15,1,2, 2018-07-09 08:33:55,-7508,1630,-75,-2626,697,-31,-71.76,12.61
16,1,2, 2018-07-09 08:33:55,-7349,1029,142,-2751,-215,-661,-71.74,12.36
17,1,2, 2018-07-09 08:33:55,-7615,928,-355,-2537,-640,-721,-71.7,12.18
18,1,2, 2018-07-09 08:33:55,-7916,1311,-325,-1664,-1161,-827,-71.62,12
19,1,2, 2018-07-09 08:33:55,-7345,1772,-178,-829,-1430,-483,-71.52,11.93
20,1,2, 2018-07-09 08:33:55,-7719,1619,-305,-369,-1539,84,-71.39,11.89
21,1,2, 2018-07-09 08:33:55,-7804,1310,-112,-116,-383,-67,-71.31,11.87
22,1,2, 2018-07-09 08:33:55,-7752,1236,-241,378,154,-298,-71.33,11.88
23,1,2, 2018-07-09 08:33:55,-7518,1025,-751,143,137,-328,-71.33,11.89
24,1,2, 2018-07-09 08:33:55,-8189,-134,-933,-1162,-429,-262,-71.33,11.82
25,1,2, 2018-07-09 08:33:55,-8192,-629,-1549,-3115,-941,-595,-71.31,11.62
26,1,2, 2018-07-09 08:33:55,-8192,1946,-799,-3496,419,-44,-71.35,11.39
27,1,2, 2018-07-09 08:33:55,-8192,5227,2496,-3167,-3774,3205,-71.21,11.26
28,1,2, 2018-07-09 08:33:55,-8192,3833,-1122,3745,3318,2394,-71.35,11.41
29,1,2, 2018-07-09 08:33:55,-8192,2261,2988,6088,3025,1617,-71.57,11.81
30,1,2, 2018-07-09 08:33:55,-6095,-1051,2127,-1718,3106,-662,-71.78,11.83
31,1,2, 2018-07-09 08:33:55,-5295,-2330,1453,-2749,2665,-2231,-71.89,11.6
32,1,2, 2018-07-09 08:33:55,-7502,-302,2288,2996,-3476,1699,-71.77,11.7
33,1,2, 2018-07-09 08:33:55,-8192,4164,-3190,3293,-200,748,-71.58,11.91
34,1,2, 2018-07-09 08:33:55,-7837,2442,2057,3946,-122,-2265,-71.61,12.2
35,1,2, 2018-07-09 08:33:55,-6798,960,2299,2684,4368,-3373,-71.83,12.36
36,1,2, 2018-07-09 08:33:55,-5816,-353,612,3097,808,-2729,-71.99,12.58
37,1,2, 2018-07-09 08:33:55,-6088,-21,398,3809,-2337,-1696,-71.81,12.77
38,1,2, 2018-07-09 08:33:55,-7353,230,442,3573,-1992,-1476,-71.54,13.08
39,1,2, 2018-07-09 08:33:55,-7703,194,287,2686,-230,-1536,-71.52,13.24
40,1,2, 2018-07-09 08:33:55,-6790,79,458,2120,-1010,-849,-71.43,13.4
41,1,2, 2018-07-09 08:33:56,-7112,-56,74,1774,-3401,124,-71.13,13.53
42,1,2, 2018-07-09 08:33:56,-7957,-132,-451,1585,-3116,280,-70.93,13.6
43,1,2, 2018-07-09 08:33:56,-8192,173,-426,855,-1607,118,-70.8,13.66
44,1,2, 2018-07-09 08:33:56,-8192,604,-263,647,263,406,-70.85,13.67
45,1,2, 2018-07-09 08:33:56,-8192,1420,-634,2727,831,983,-70.96,13.86
46,1,2, 2018-07-09 08:33:56,-8192,2078,-1529,5065,1719,1522,-71.09,14.12
47,1,2, 2018-07-09 08:33:56,-8192,3020,-1573,8168,2028,2191,-71.27,14.6
48,1,2, 2018-07-09 08:33:56,-8192,114,1531,7390,-2740,-278,-71.26,15.33
49,1,2, 2018-07-09 08:33:56,-8192,-3939,3463,610,1681,-3841,-71.31,15.42
