No, id_percobaan, id_pasien, waktu, accx, accY, accZ, gyroX, gyroY, gyroZ, roll, pitch
2217,10,2, 2018-07-09 08:37:18,-7427,1685,568,-721,-816,-223,-71.83,-14.63
2218,10,2, 2018-07-09 08:37:18,-7427,1804,274,-666,-1637,-244,-71.72,-14.62
2219,10,2, 2018-07-09 08:37:18,-8001,1727,-15,-646,-1562,-241,-71.63,-14.6
2220,10,2, 2018-07-09 08:37:18,-8192,1328,48,-975,62,-471,-71.64,-14.61
2221,10,2, 2018-07-09 08:37:18,-7568,1290,1050,-1379,-370,-259,-71.64,-14.65
2222,10,2, 2018-07-09 08:37:18,-7423,1448,608,-2445,-858,-418,-71.58,-14.73
2223,10,2, 2018-07-09 08:37:18,-7641,1028,923,-3128,-395,-163,-71.54,-14.87
2224,10,2, 2018-07-09 08:37:18,-7999,-188,1608,-4101,-380,-241,-71.52,-15.08
2225,10,2, 2018-07-09 08:37:18,-8192,-143,1201,-4096,-1585,-190,-71.47,-15.3
2226,10,2, 2018-07-09 08:37:18,-8192,1307,-250,-3697,-1650,-758,-71.4,-15.49
2227,10,2, 2018-07-09 08:37:18,-8192,2310,-585,-2323,-532,-964,-71.39,-15.59
2228,10,2, 2018-07-09 08:37:18,-8148,1832,-633,-667,274,-1773,-71.43,-15.6
2229,10,2, 2018-07-09 08:37:18,-8057,1170,-173,800,-74,-2555,-71.5,-15.46
2230,10,2, 2018-07-09 08:37:18,-7342,539,172,41,-797,-2736,-71.45,-15.41
2231,10,2, 2018-07-09 08:37:18,-7048,662,-87,-195,-1384,-2494,-71.35,-15.38
2232,10,2, 2018-07-09 08:37:18,-7827,957,-511,171,-1805,-2007,-71.23,-15.34
2233,10,2, 2018-07-09 08:37:18,-8135,972,-173,863,-466,-1901,-71.22,-15.24
2234,10,2, 2018-07-09 08:37:18,-7490,323,-128,-291,534,-1839,-71.24,-15.18
2235,10,2, 2018-07-09 08:37:18,-7457,716,-598,-251,687,-1620,-71.27,-15.16
2236,10,2, 2018-07-09 08:37:18,-7440,1175,-558,-143,306,-1011,-71.29,-15.12
2237,10,2, 2018-07-09 08:37:18,-7501,855,-428,-900,227,-740,-71.29,-15.13
2238,10,2, 2018-07-09 08:37:18,-7498,858,-711,207,278,-1093,-71.3,-15.08
2239,10,2, 2018-07-09 08:37:18,-7918,1008,-745,1312,56,-866,-71.31,-14.97
2240,10,2, 2018-07-09 08:37:18,-7734,692,-72,1879,-93,-458,-71.31,-14.82
2241,10,2, 2018-07-09 08:37:18,-7973,464,-606,2470,541,88,-71.34,-14.55
2242,10,2, 2018-07-09 08:37:18,-8192,318,-789,2431,295,494,-71.4,-14.37
2243,10,2, 2018-07-09 08:37:18,-8192,425,-1071,2374,-242,767,-71.43,-14.19
2244,10,2, 2018-07-09 08:37:18,-8192,227,-1216,1964,640,755,-71.49,-14.03
2245,10,2, 2018-07-09 08:37:18,-8192,217,-1587,1718,889,16,-71.59,-13.89
2246,10,2, 2018-07-09 08:37:18,-8192,1057,-2036,1894,280,-32,-71.65,-13.74
2247,10,2, 2018-07-09 08:37:18,-8192,1981,-2175,2941,-134,510,-71.69,-13.52
2248,10,2, 2018-07-09 08:37:18,-8192,233,-1621,3297,449,1178,-71.74,-13.29
2249,10,2, 2018-07-09 08:37:18,-8192,-348,441,5060,-4889,-771,-71.56,-12.96
2250,10,2, 2018-07-09 08:37:18,-8192,-238,1029,351,3330,-893,-71.67,-12.9
