No, id_percobaan, id_pasien, waktu, accx, accY, accZ, gyroX, gyroY, gyroZ, roll, pitch
3242,15,2, 2018-07-09 08:38:08,-8192,2451,-970,388,1916,146,-55.89,64.59
3243,15,2, 2018-07-09 08:38:08,-8192,1803,-1120,-122,4107,-1006,-56.29,64.45
3244,15,2, 2018-07-09 08:38:08,-7983,1600,-1766,-796,6891,-2920,-56.73,64.3
3245,15,2, 2018-07-09 08:38:09,-7973,1695,-1981,-2082,11983,-3274,-57.41,64.09
3246,15,2, 2018-07-09 08:38:09,-7939,592,-3582,-2709,1112,-1678,-57.51,63.78
3247,15,2, 2018-07-09 08:38:09,-7549,2002,-2411,-3235,78,-1622,-57.54,63.49
3248,15,2, 2018-07-09 08:38:09,-7883,2476,-625,-3020,-1196,-1779,-57.53,63.2
3249,15,2, 2018-07-09 08:38:09,-8192,5878,968,-3361,-11692,2044,-57.04,62.96
3250,15,2, 2018-07-09 08:38:09,-8192,4200,-122,4130,-11418,5421,-56.27,62.99
3251,15,2, 2018-07-09 08:38:09,-7494,871,3458,4252,5791,-386,-56.68,63.47
3252,15,2, 2018-07-09 08:38:09,-4848,-1887,2109,-832,6470,-3587,-57.05,63.33
3253,15,2, 2018-07-09 08:38:09,-5186,-1079,1091,-2304,2200,-1992,-57.19,63.07
3254,15,2, 2018-07-09 08:38:09,-8192,875,-1424,-582,3075,1356,-57.39,62.84
3255,15,2, 2018-07-09 08:38:09,-8192,2392,-263,2794,-2639,-1,-57.38,62.88
3256,15,2, 2018-07-09 08:38:09,-7109,2081,1787,2213,-1348,-2550,-57.03,63.04
3257,15,2, 2018-07-09 08:38:09,-5450,688,1101,4260,4622,-3074,-57.36,63.19
3258,15,2, 2018-07-09 08:38:09,-5390,1736,696,3406,1174,-2319,-57.49,63.3
3259,15,2, 2018-07-09 08:38:09,-6314,2413,-228,5992,-5693,-800,-57.19,63.54
3260,15,2, 2018-07-09 08:38:09,-8170,-242,360,6862,-3164,-997,-56.88,63.99
3261,15,2, 2018-07-09 08:38:09,-7725,-1116,442,4351,755,-496,-56.91,64.15
3262,15,2, 2018-07-09 08:38:09,-6714,-1682,-186,431,3191,-416,-57.19,64.03
3263,15,2, 2018-07-09 08:38:09,-6955,-103,-843,-118,3234,-1084,-57.37,63.9
3264,15,2, 2018-07-09 08:38:09,-7264,768,-1308,-1039,-3517,6,-57.19,63.73
3265,15,2, 2018-07-09 08:38:09,-8061,112,-1218,-1681,-1213,323,-56.99,63.38
3266,15,2, 2018-07-09 08:38:09,-8192,394,-1662,-1346,4,602,-57.05,63.18
3267,15,2, 2018-07-09 08:38:09,-8192,735,-1439,-1143,-31,815,-57.12,62.98
3268,15,2, 2018-07-09 08:38:09,-8192,1809,-2302,-112,172,1417,-57.25,62.81
3269,15,2, 2018-07-09 08:38:09,-8192,2238,-3117,1023,-29,1531,-57.31,62.75
3270,15,2, 2018-07-09 08:38:09,-8192,1355,-847,2595,-1179,2092,-57.34,62.8
3271,15,2, 2018-07-09 08:38:09,-8192,-139,1922,5313,-10392,1110,-56.89,62.99
3272,15,2, 2018-07-09 08:38:09,-7841,-837,2213,600,-2944,-3030,-56.53,62.9
3273,15,2, 2018-07-09 08:38:09,-6155,426,5247,2442,8093,-2512,-57.06,62.93
3274,15,2, 2018-07-09 08:38:09,-5400,1706,1564,-1769,-76,734,-57.15,62.72
3275,15,2, 2018-07-09 08:38:09,-8192,1168,-2921,-2747,11642,-1665,-57.68,62.5
3276,15,2, 2018-07-09 08:38:09,-8192,-959,-2152,-4147,4301,1247,-58.34,62.14
3277,15,2, 2018-07-09 08:38:09,-7540,-412,764,-3795,-1169,4065,-58.45,61.62
3278,15,2, 2018-07-09 08:38:09,-4954,1047,893,-3924,-870,4013,-58.31,61.28
3279,15,2, 2018-07-09 08:38:09,-4985,1533,1070,-4809,1609,1634,-58.35,60.9
3280,15,2, 2018-07-09 08:38:10,-6606,855,-132,-6634,991,-400,-58.43,60.17
3281,15,2, 2018-07-09 08:38:10,-8192,-100,-413,-6639,-120,-339,-58.47,59.63
3282,15,2, 2018-07-09 08:38:10,-7555,1845,-338,-5075,-873,903,-58.42,59.21
3283,15,2, 2018-07-09 08:38:10,-6736,2853,-498,-3218,777,-219,-58.52,58.76
3284,15,2, 2018-07-09 08:38:10,-6260,2450,-752,-1169,-1652,-541,-58.41,58.58
3285,15,2, 2018-07-09 08:38:10,-7227,2024,-894,121,-880,-1222,-58.35,58.49
3286,15,2, 2018-07-09 08:38:10,-8192,1955,-1759,-494,1690,-1405,-58.45,58.38
3287,15,2, 2018-07-09 08:38:10,-8192,514,-1765,-948,4182,-554,-58.77,58.2
3288,15,2, 2018-07-09 08:38:10,-8192,932,-1869,-1093,923,-185,-58.88,58.01
3289,15,2, 2018-07-09 08:38:10,-7625,1959,-3059,-1231,929,-320,-59.09,57.79
3290,15,2, 2018-07-09 08:38:10,-7564,928,-1886,-1367,-469,-924,-59.1,57.61
3291,15,2, 2018-07-09 08:38:10,-8192,923,-642,-4177,-5946,87,-58.88,57.3
3292,15,2, 2018-07-09 08:38:10,-8192,2690,-507,2573,-7104,3326,-58.55,57.23
3293,15,2, 2018-07-09 08:38:10,-8192,3342,2183,2848,-10171,5976,-57.97,57.39
3294,15,2, 2018-07-09 08:38:10,-7445,1359,3734,2254,1515,1738,-57.93,57.49
3295,15,2, 2018-07-09 08:38:10,-4845,-1530,2214,-3781,4142,-2625,-58.14,57.21
3296,15,2, 2018-07-09 08:38:10,-4704,-1846,1511,-1517,324,-3293,-58.17,56.95
3297,15,2, 2018-07-09 08:38:10,-8192,3674,21,1665,3763,628,-58.51,56.84
3298,15,2, 2018-07-09 08:38:10,-8192,2702,-692,2644,-2088,-751,-58.51,56.89
3299,15,2, 2018-07-09 08:38:10,-7397,1442,604,2617,-2628,-1661,-58.35,56.98
