No, id_percobaan, id_pasien, waktu, accx, accY, accZ, gyroX, gyroY, gyroZ, roll, pitch
3053,5,2, 2018-07-09 06:13:27,-8192,-1932,2021,850,-17563,-5495,-47.21,96.57
3054,5,2, 2018-07-09 06:13:27,-8192,-1991,1232,-6291,9075,-3386,-47.51,96.06
3055,5,2, 2018-07-09 06:13:27,-8192,-850,2468,-9293,4526,-1195,-48.06,95.3
3056,5,2, 2018-07-09 06:13:28,-8192,2186,-699,-7676,-9470,893,-47.65,94.66
3057,5,2, 2018-07-09 06:13:28,-7732,4480,245,-7480,1995,277,-47.67,94.05
3058,5,2, 2018-07-09 06:13:28,-5263,3958,2031,-1864,5536,3067,-48.01,93.73
3059,5,2, 2018-07-09 06:13:28,-4265,2698,3168,4098,1534,2375,-48.12,93.77
3060,5,2, 2018-07-09 06:13:28,-5120,926,4073,4718,-266,-13,-48.09,93.9
3061,5,2, 2018-07-09 06:13:28,-6889,-174,3179,1794,-2780,-2289,-47.96,93.87
3062,5,2, 2018-07-09 06:13:28,-8192,-112,1082,-1584,-1827,-1932,-47.89,93.61
3063,5,2, 2018-07-09 06:13:28,-8192,509,1140,-1411,1528,-979,-48.04,93.33
3064,5,2, 2018-07-09 06:13:28,-8192,1437,1234,-1218,1172,1140,-48.2,93.08
3065,5,2, 2018-07-09 06:13:28,-7890,1603,356,-927,2539,2945,-48.49,92.75
3066,5,2, 2018-07-09 06:13:28,-6933,566,649,-1690,1677,3283,-48.72,92.36
3067,5,2, 2018-07-09 06:13:28,-6675,672,487,-2395,785,3272,-48.79,92.05
3068,5,2, 2018-07-09 06:13:28,-6603,1540,328,-2651,285,3327,-48.83,91.72
3069,5,2, 2018-07-09 06:13:28,-6626,1968,465,-2560,-310,3011,-48.83,91.41
3070,5,2, 2018-07-09 06:13:28,-6822,1852,182,-2842,-255,1932,-48.82,91.09
3071,5,2, 2018-07-09 06:13:28,-6823,1446,-214,-3572,605,669,-48.86,90.72
3072,5,2, 2018-07-09 06:13:28,-6813,610,-711,-4742,883,-726,-48.96,90.06
3073,5,2, 2018-07-09 06:13:28,-6905,435,-582,-6225,632,-1668,-49.06,89.28
3074,5,2, 2018-07-09 06:13:28,-6977,1233,-120,-7210,418,-1616,-49.1,88.69
3075,5,2, 2018-07-09 06:13:28,-7240,2017,861,-7003,-517,-1510,-49.11,88.1
3076,5,2, 2018-07-09 06:13:28,-6897,3205,529,-5232,-965,-2145,-49.08,87.61
3077,5,2, 2018-07-09 06:13:28,-7614,3114,-1060,-2443,-1642,-1544,-49.03,87.31
3078,5,2, 2018-07-09 06:13:28,-8192,1678,-2625,-3332,-766,730,-49.02,86.98
3079,5,2, 2018-07-09 06:13:28,-8192,1768,1054,-4466,1200,1736,-49.18,86.57
3080,5,2, 2018-07-09 06:13:28,-8192,6280,4521,-1938,-5701,3494,-49.01,86.28
3081,5,2, 2018-07-09 06:13:28,-8192,6881,3381,3783,-8764,9437,-48.51,86.41
3082,5,2, 2018-07-09 06:13:28,-8192,299,2553,9730,10008,620,-49.21,87.01
3083,5,2, 2018-07-09 06:13:28,-6242,-1485,3776,4843,8568,-4255,-49.81,87.19
3084,5,2, 2018-07-09 06:13:28,-3875,-1913,2859,-4831,2995,-6017,-50.02,86.82
3085,5,2, 2018-07-09 06:13:28,-3236,-2164,1779,-5837,-710,-6325,-49.97,86.22
3086,5,2, 2018-07-09 06:13:28,-3708,856,1088,-2186,-3335,7189,-49.77,85.89
3087,5,2, 2018-07-09 06:13:29,-8192,3683,3394,-301,-5179,6136,-49.56,85.73
3088,5,2, 2018-07-09 06:13:29,-6132,7792,1787,6553,2047,-4000,-49.48,86.06
3089,5,2, 2018-07-09 06:13:29,-7404,2404,2000,6570,-4086,-5815,-49.34,86.28
3090,5,2, 2018-07-09 06:13:29,-8192,-1528,-927,7002,1037,-1692,-49.37,86.52
3091,5,2, 2018-07-09 06:13:29,-8153,-1330,987,6868,4628,-3312,-49.72,86.77
3092,5,2, 2018-07-09 06:13:29,-6540,-23,1317,3758,1129,-2886,-49.85,86.86
3093,5,2, 2018-07-09 06:13:29,-6234,1346,530,2589,-771,228,-49.82,86.87
3094,5,2, 2018-07-09 06:13:29,-6329,2426,387,3039,-7,-921,-49.8,86.9
3095,5,2, 2018-07-09 06:13:29,-6755,1738,-8,3506,-786,-1479,-49.78,86.96
3096,5,2, 2018-07-09 06:13:29,-6979,1256,-595,4242,-863,-1377,-49.74,87.05
3097,5,2, 2018-07-09 06:13:29,-6671,894,-199,5278,-925,-235,-49.7,87.21
3098,5,2, 2018-07-09 06:13:29,-6677,1151,-117,5337,-2557,728,-49.57,87.37
3099,5,2, 2018-07-09 06:13:29,-6945,1659,-407,5955,-2762,1078,-49.41,87.57
3100,5,2, 2018-07-09 06:13:29,-7070,1653,157,6951,-1807,1447,-49.32,87.83
3101,5,2, 2018-07-09 06:13:29,-7525,1236,1143,6960,-3001,1852,-49.13,88.25
3102,5,2, 2018-07-09 06:13:29,-8192,336,406,5633,-3146,1107,-49.01,88.45
3103,5,2, 2018-07-09 06:13:29,-8192,-392,-1331,3772,-100,-1213,-49.04,88.52
3104,5,2, 2018-07-09 06:13:29,-8192,182,-2309,2712,2266,-1968,-49.23,88.51
3105,5,2, 2018-07-09 06:13:29,-8192,1388,-1754,3007,2348,-981,-49.48,88.53
3106,5,2, 2018-07-09 06:13:29,-8192,403,5861,-629,-13895,-2115,-48.97,88.38
3107,5,2, 2018-07-09 06:13:29,-8192,405,1090,-2908,-7562,-7164,-48.32,88.06
3108,5,2, 2018-07-09 06:13:29,-8192,510,1815,-4275,12104,-2459,-48.99,87.62
