No, id_percobaan, id_pasien, waktu, accx, accY, accZ, gyroX, gyroY, gyroZ, roll, pitch
2751,3,2, 2018-07-09 06:13:01,-8015,1471,-1461,6627,-9203,3264,-15.24,52.72
2752,3,2, 2018-07-09 06:13:01,-8192,-766,1298,7251,-8291,3466,-14.77,53.26
2753,3,2, 2018-07-09 06:13:01,-8192,-1921,4367,2036,-17587,-4087,-13.88,53.3
2754,3,2, 2018-07-09 06:13:01,-8192,-3456,1861,-7225,-1907,-1671,-13.74,52.82
2755,3,2, 2018-07-09 06:13:01,-8192,-598,-1386,-6541,-4167,-5077,-13.7,52.25
2756,3,2, 2018-07-09 06:13:01,-8192,2376,-4086,-5371,1833,-3106,-13.9,51.87
2757,3,2, 2018-07-09 06:13:01,-8192,3227,-2153,-4490,4932,7278,-14.38,51.5
2758,3,2, 2018-07-09 06:13:01,-5118,5460,-265,4956,3075,5662,-14.64,51.62
2759,3,2, 2018-07-09 06:13:01,-6370,2210,3388,9735,282,3284,-14.63,52.13
2760,3,2, 2018-07-09 06:13:01,-6642,-975,5896,5257,7265,-2104,-15.23,52.64
2761,3,2, 2018-07-09 06:13:01,-5724,-1097,5144,-887,4178,-2437,-15.61,52.54
2762,3,2, 2018-07-09 06:13:01,-6271,1134,2081,-1429,-2986,-1363,-15.56,52.34
2763,3,2, 2018-07-09 06:13:01,-8148,3645,-1475,845,-4222,1222,-15.28,52.2
2764,3,2, 2018-07-09 06:13:01,-8192,2080,-216,2699,2466,2631,-15.49,52.28
2765,3,2, 2018-07-09 06:13:01,-7997,-347,1206,1189,4634,2461,-15.91,52.28
2766,3,2, 2018-07-09 06:13:01,-7089,-1555,1445,-1508,1338,1692,-16.12,52.11
2767,3,2, 2018-07-09 06:13:01,-6419,1149,-141,-3967,610,2527,-16.29,51.64
2768,3,2, 2018-07-09 06:13:01,-6508,2805,252,-4129,-955,2720,-16.32,51.31
2769,3,2, 2018-07-09 06:13:01,-6792,2240,141,-2520,-1115,3199,-16.33,51.07
2770,3,2, 2018-07-09 06:13:01,-7025,1197,-108,-2518,-435,2372,-16.39,50.74
2771,3,2, 2018-07-09 06:13:01,-6820,815,-166,-3803,12,811,-16.47,50.44
2772,3,2, 2018-07-09 06:13:01,-6607,679,-449,-4706,-193,-200,-16.54,50.07
2773,3,2, 2018-07-09 06:13:01,-6724,611,-651,-5925,-231,-581,-16.6,49.63
2774,3,2, 2018-07-09 06:13:01,-6997,1342,-672,-7556,291,-833,-16.73,48.85
2775,3,2, 2018-07-09 06:13:01,-7534,1758,59,-8490,617,-1163,-16.86,48.27
2776,3,2, 2018-07-09 06:13:02,-7172,2176,471,-7185,1495,-1767,-17.03,47.74
2777,3,2, 2018-07-09 06:13:02,-6416,3543,1581,-4336,-295,-780,-17.13,47.39
2778,3,2, 2018-07-09 06:13:02,-7316,4181,173,-2446,-3730,-503,-17.02,47.18
2779,3,2, 2018-07-09 06:13:02,-8192,2279,-2803,-2847,1172,1677,-17.1,46.96
2780,3,2, 2018-07-09 06:13:02,-8192,-427,-3653,-5441,8641,982,-17.68,46.56
2781,3,2, 2018-07-09 06:13:02,-8192,2979,5418,-7503,-535,3802,-17.98,46.09
2782,3,2, 2018-07-09 06:13:02,-8192,6995,-1102,-2338,-5841,6064,-17.68,45.81
2783,3,2, 2018-07-09 06:13:02,-8192,5722,3207,2785,7604,1043,-18.19,45.99
2784,3,2, 2018-07-09 06:13:02,-7980,-843,3081,515,11410,-2532,-19.37,45.91
2785,3,2, 2018-07-09 06:13:02,-5143,-1899,2047,-2116,10397,-3180,-20.08,45.69
2786,3,2, 2018-07-09 06:13:02,-4858,-3193,927,-1270,5539,-4207,-20.51,45.44
2787,3,2, 2018-07-09 06:13:02,-3621,834,1859,985,-3573,4284,-20.45,45.41
2788,3,2, 2018-07-09 06:13:02,-8192,4150,6061,-5166,-13624,6039,-19.85,45.19
2789,3,2, 2018-07-09 06:13:02,-7490,6894,-1134,1258,2856,-8299,-19.75,45.26
2790,3,2, 2018-07-09 06:13:02,-7065,-386,153,9171,6210,-3773,-20.25,45.62
2791,3,2, 2018-07-09 06:13:02,-5820,-578,-147,8374,3734,-822,-20.57,46.04
2792,3,2, 2018-07-09 06:13:02,-5506,267,236,7216,-773,-547,-20.67,46.64
2793,3,2, 2018-07-09 06:13:02,-5916,1284,-605,5550,-2578,-839,-20.57,46.92
2794,3,2, 2018-07-09 06:13:02,-6838,2395,-1650,6097,-1392,1090,-20.54,47.21
