No, id_percobaan, id_pasien, waktu, accx, accY, accZ, gyroX, gyroY, gyroZ, roll, pitch
2607,2,2, 2018-07-09 06:12:33,-6084,388,83,-4488,4038,1813,-28.57,54.04
2608,2,2, 2018-07-09 06:12:33,-5940,890,-701,-5082,2175,1290,-28.76,53.64
2609,2,2, 2018-07-09 06:12:33,-6519,1294,-824,-5345,1856,-306,-28.98,53.02
2610,2,2, 2018-07-09 06:12:33,-6670,1821,-436,-5495,1412,-1300,-29.13,52.6
2611,2,2, 2018-07-09 06:12:33,-6976,2278,-226,-5065,383,-1406,-29.22,52.21
2612,2,2, 2018-07-09 06:12:34,-7008,1907,130,-4329,462,-1619,-29.31,51.86
2613,2,2, 2018-07-09 06:12:34,-6886,1600,-662,-3849,510,-1523,-29.4,51.54
2614,2,2, 2018-07-09 06:12:34,-7728,526,-1493,-3662,602,-926,-29.51,51.23
2615,2,2, 2018-07-09 06:12:34,-8192,-698,-1185,-5553,1035,-181,-29.69,50.81
2616,2,2, 2018-07-09 06:12:34,-7991,-220,-1261,-8561,494,144,-29.83,50.22
2617,2,2, 2018-07-09 06:12:34,-7456,2282,-1206,-11387,-624,23,-29.91,49.11
2618,2,2, 2018-07-09 06:12:34,-7371,3677,-951,-11872,-2027,-208,-29.89,48.34
2619,2,2, 2018-07-09 06:12:34,-7829,4934,-2496,-10169,-4110,-1204,-29.73,47.66
2620,2,2, 2018-07-09 06:12:34,-7429,4254,-1787,-5094,-2934,-2674,-29.7,47.24
2621,2,2, 2018-07-09 06:12:34,-8192,7992,6762,-1041,-16703,-873,-29.02,47.19
2622,2,2, 2018-07-09 06:12:34,-8192,4701,5278,9076,-22497,4387,-27.71,47.57
2623,2,2, 2018-07-09 06:12:34,-8192,2271,3902,12670,1737,-23,-27.6,48.28
2624,2,2, 2018-07-09 06:12:34,-8192,-1345,3922,8988,12082,-465,-28.42,48.78
2625,2,2, 2018-07-09 06:12:34,-8192,-4042,2953,2548,4470,-1613,-28.91,48.89
2626,2,2, 2018-07-09 06:12:34,-7094,-3092,1199,-2064,5275,-1742,-29.26,48.64
2627,2,2, 2018-07-09 06:12:34,-6549,774,2709,-1954,5792,5753,-29.66,48.44
2628,2,2, 2018-07-09 06:12:34,-7467,8192,4065,-1203,1440,-4839,-29.91,48.34
2629,2,2, 2018-07-09 06:12:34,-6353,4251,689,3609,4695,-3227,-30.16,48.51
2630,2,2, 2018-07-09 06:12:34,-6099,-1038,1203,6473,4683,-3599,-30.64,48.91
2631,2,2, 2018-07-09 06:12:34,-5189,-1168,1796,5150,4352,-5089,-30.95,49.12
2632,2,2, 2018-07-09 06:12:34,-5070,-1399,1785,2324,570,-4441,-31.06,49.19
2633,2,2, 2018-07-09 06:12:34,-6587,1710,108,760,-1366,250,-30.95,49.15
2634,2,2, 2018-07-09 06:12:34,-6908,2465,8,2953,1672,129,-31.13,49.26
2635,2,2, 2018-07-09 06:12:34,-6406,2179,148,5258,563,34,-31.23,49.48
2636,2,2, 2018-07-09 06:12:34,-6641,1909,-761,7385,-1376,326,-31.21,49.83
2637,2,2, 2018-07-09 06:12:34,-7067,1396,-1643,9201,-1199,933,-31.18,50.29
2638,2,2, 2018-07-09 06:12:34,-7352,446,-548,8435,135,974,-31.27,50.97
2639,2,2, 2018-07-09 06:12:34,-7083,187,815,6872,140,1660,-31.34,51.31
2640,2,2, 2018-07-09 06:12:34,-6892,-1414,2277,4576,-252,681,-31.38,51.51
2641,2,2, 2018-07-09 06:12:35,-7579,-1443,-336,640,-2036,656,-31.36,51.47
2642,2,2, 2018-07-09 06:12:35,-8192,4425,-5071,4482,1130,-1086,-31.61,51.61
2643,2,2, 2018-07-09 06:12:35,-8144,5098,-1848,9222,3422,-1664,-31.92,52.1
2644,2,2, 2018-07-09 06:12:35,-6584,2458,-1468,8607,263,-651,-32.04,52.58
2645,2,2, 2018-07-09 06:12:35,-8192,-209,-704,9140,-3705,977,-31.96,53.03
2646,2,2, 2018-07-09 06:12:35,-8192,-5390,8192,6258,-11984,-6079,-31.41,53.34
2647,2,2, 2018-07-09 06:12:35,-8192,-3686,6495,-6291,-15726,-7883,-30.24,53.04
2648,2,2, 2018-07-09 06:12:35,-8192,87,1542,-11019,16918,-1029,-31.14,52.24
2649,2,2, 2018-07-09 06:12:35,-7362,1520,2128,-7857,12228,9083,-32.15,51.57
2650,2,2, 2018-07-09 06:12:35,-1932,8192,-1746,13708,-7842,832,-31.9,52.22
2651,2,2, 2018-07-09 06:12:35,-5745,3819,2550,7807,-3748,-6762,-31.68,52.73
2652,2,2, 2018-07-09 06:12:35,-8192,-2069,6250,1869,5638,-3580,-32.06,52.85
2653,2,2, 2018-07-09 06:12:35,-8192,-6376,752,-2631,5417,-3098,-32.56,52.53
2654,2,2, 2018-07-09 06:12:35,-7222,-2818,-1157,-2686,3125,-1100,-32.8,52.19
2655,2,2, 2018-07-09 06:12:35,-5303,922,2028,-3270,4019,7912,-33.11,51.92
2656,2,2, 2018-07-09 06:12:35,-6870,7053,3705,-9134,-2754,1999,-33.13,51.06
2657,2,2, 2018-07-09 06:12:35,-6131,2436,-1212,-4211,1039,-1195,-33.07,50.7
2658,2,2, 2018-07-09 06:12:35,-8192,-2052,-108,-3521,669,-1564,-33.28,50.35
2659,2,2, 2018-07-09 06:12:35,-6959,54,952,-5947,1017,2471,-33.4,49.9
2660,2,2, 2018-07-09 06:12:35,-7157,1085,794,-6973,598,4210,-33.49,49.4
2661,2,2, 2018-07-09 06:12:35,-7744,2143,-1294,-7704,876,758,-33.66,48.58
2662,2,2, 2018-07-09 06:12:35,-7208,1621,-1597,-6705,3757,-705,-33.91,48.08
2663,2,2, 2018-07-09 06:12:35,-6339,1535,-530,-6033,3246,-966,-34.18,47.64
2664,2,2, 2018-07-09 06:12:35,-5867,1897,261,-4855,-76,-396,-34.26,47.05
2665,2,2, 2018-07-09 06:12:35,-5880,2015,864,-4238,-1798,-1161,-34.2,46.71
2666,2,2, 2018-07-09 06:12:35,-6307,2620,-230,-1936,-3533,-1936,-34.03,46.5
2667,2,2, 2018-07-09 06:12:35,-8192,1650,-1535,-549,-3603,-804,-33.88,46.4
2668,2,2, 2018-07-09 06:12:36,-8192,366,-1207,-2259,313,-78,-33.96,46.21
2669,2,2, 2018-07-09 06:12:36,-8192,-1022,-929,-6167,1442,715,-34.15,45.78
2670,2,2, 2018-07-09 06:12:36,-8139,-236,-2216,-8452,1807,-516,-34.36,45.19
2671,2,2, 2018-07-09 06:12:36,-7712,1912,-1475,-9963,2051,-1296,-34.56,44.53
2672,2,2, 2018-07-09 06:12:36,-8192,6517,4197,-9631,-6898,3112,-34.42,43.94
2673,2,2, 2018-07-09 06:12:36,-8192,8192,2638,-766,-18610,6926,-33.44,43.78
2674,2,2, 2018-07-09 06:12:36,-8192,3419,1569,9705,-1352,1944,-33.18,44.27
2675,2,2, 2018-07-09 06:12:36,-8192,271,3970,9297,10863,-2425,-33.88,44.81
2676,2,2, 2018-07-09 06:12:36,-7302,-2019,4544,704,5053,-2693,-34.39,44.84
2677,2,2, 2018-07-09 06:12:36,-6376,-3672,1956,-4726,51,-1145,-34.45,44.45
2678,2,2, 2018-07-09 06:12:36,-5422,-3211,803,-5099,3727,-1042,-34.64,43.99
2679,2,2, 2018-07-09 06:12:36,-4509,1174,1604,-2301,1591,8170,-34.81,43.73
2680,2,2, 2018-07-09 06:12:36,-6007,8192,2740,-2034,-6442,-2476,-34.61,43.6
2681,2,2, 2018-07-09 06:12:36,-7174,3362,473,4604,1475,-6896,-34.58,43.97
2682,2,2, 2018-07-09 06:12:36,-8127,-1973,926,6825,1343,-4921,-34.72,44.3
2683,2,2, 2018-07-09 06:12:36,-6918,-1223,831,4838,3620,-4649,-35,44.51
2684,2,2, 2018-07-09 06:12:36,-6128,502,509,2218,51,-1580,-35.13,44.63
2685,2,2, 2018-07-09 06:12:36,-6835,1832,154,2061,377,2067,-35.18,44.68
2686,2,2, 2018-07-09 06:12:36,-6680,2158,246,3895,656,313,-35.26,44.84
2687,2,2, 2018-07-09 06:12:36,-6690,1607,-204,5443,-436,-455,-35.29,45.08
2688,2,2, 2018-07-09 06:12:36,-6558,1239,-810,6918,-1385,-514,-35.25,45.42
2689,2,2, 2018-07-09 06:12:36,-6076,767,-285,7083,-2084,1097,-35.14,45.96
2690,2,2, 2018-07-09 06:12:36,-6912,310,-20,6630,-4265,1815,-34.94,46.28
2691,2,2, 2018-07-09 06:12:36,-8192,37,-440,6609,-3607,1519,-34.79,46.59
2692,2,2, 2018-07-09 06:12:36,-7917,797,236,6470,1519,1310,-34.95,47.06
2693,2,2, 2018-07-09 06:12:36,-7657,929,-114,4920,-277,1039,-35.09,47.44
2694,2,2, 2018-07-09 06:12:36,-8192,-348,-1153,3383,-107,-708,-35.17,47.57
2695,2,2, 2018-07-09 06:12:36,-8192,-387,-1633,2409,1067,-2159,-35.34,47.62
2696,2,2, 2018-07-09 06:12:37,-8028,1189,-2314,2980,-758,-1635,-35.41,47.71
2697,2,2, 2018-07-09 06:12:37,-8192,1318,414,3801,-4118,-63,-35.33,47.86
2698,2,2, 2018-07-09 06:12:37,-8192,-1174,7814,-2196,-17315,-7314,-34.59,47.73
2699,2,2, 2018-07-09 06:12:37,-8192,-202,1641,-7046,-7200,-6430,-33.91,47.25
